Reg,Lat,Lon,Time,Alt
"9H-AEM","36.184021","14.678936","1466392701403","8500"
"9H-AEM","36.182739","14.67905","1466392702856","8500"
"9H-AEM","36.179235","14.679488","1466392705153","8500"
"9H-AEM","36.176396","14.67978","1466392706325","8500"
"9H-AEM","36.174957","14.679966","1466392708200","8500"
"9H-AEM","36.173676","14.680138","1466392709872","8500"
"9H-AEM","36.174957","14.679966","1466392708200","8500"
"9H-AEM","36.173676","14.680138","1466392709872","8500"
"9H-AEM","36.171066","14.680424","1466392710997","8500"
"9H-AEM","36.169739","14.680595","1466392712091","8000"
"9H-AEM","36.168342","14.680773","1466392713200","8000"
"9H-AEM","36.166901","14.680939","1466392714278","8000"
"9H-AEM","36.166247","14.681007","1466392715700","8000"
"9H-AEM","36.164291","14.681282","1466392717278","8000"
"9H-AEM","36.161179","14.681625","1466392718638","8000"
"9H-AEM","36.158066","14.682026","1466392720825","8000"
"9H-AEM","36.157516","14.682083","1466392721903","8000"
"9H-AEM","36.155685","14.682312","1466392723325","8000"
"9H-AEM","36.151291","14.682884","1466392725528","8000"
"9H-AEM","36.149963","14.682999","1466392726825","7500"
"9H-AEM","36.14879","14.683169","1466392727966","7500"
"9H-AEM","36.147254","14.683344","1466392729778","7500"
"9H-AEM","36.143188","14.683857","1466392731700","7500"
"9H-AEM","36.14204","14.683987","1466392732778","7500"
"9H-AEM","36.140579","14.684143","1466392733857","7500"
"9H-AEM","36.139945","14.684221","1466392735825","7500"
"9H-AEM","36.139945","14.684221","1466392736982","7500"
"9H-AEM","36.136547","14.68463","1466392738653","7500"
"9H-AEM","36.13353","14.685001","1466392739700","7500"
"9H-AEM","36.133026","14.685059","1466392741341","7500"
"9H-AEM","36.12975","14.685448","1466392742435","7500"
"9H-AEM","36.128311","14.685631","1466392743778","7000"
"9H-AEM","36.126631","14.685799","1466392745013","7000"
"9H-AEM","36.125198","14.685974","1466392746372","7000"
"9H-AEM","36.124537","14.686033","1466392747497","7000"
"9H-AEM","36.122589","14.68626","1466392748716","7000"
"9H-AEM","36.119881","14.686617","1466392749810","7000"
"9H-AEM","36.118578","14.686734","1466392751122","7000"
"9H-AEM","36.117142","14.68689","1466392752669","7000"
"9H-AEM","36.114202","14.68726","1466392754169","7000"
"9H-AEM","36.113068","14.687405","1466392755841","7000"
"9H-AEM","36.111786","14.687576","1466392756919","7000"
"9H-AEM","36.110105","14.687727","1466392757982","7000"
"9H-AEM","36.108719","14.68792","1466392759325","7000"
"9H-AEM","36.107437","14.688091","1466392760747","7000"
"9H-AEM","36.104798","14.688429","1466392761966","7000"
"9H-AEM","36.103774","14.688545","1466392763029","7000"
"9H-AEM","36.102005","14.688721","1466392764279","7000"
"9H-AEM","36.099491","14.689013","1466392766560","7000"
"9H-AEM","36.098235","14.689188","1466392767685","7000"
"9H-AEM","36.094231","14.689597","1466392770450","7000"
"9H-AEM","36.093613","14.689693","1466392771591","6500"
"9H-AEM","36.089859","14.690094","1466392773247","6500"
"9H-AEM","36.088623","14.690208","1466392774357","6500"
"9H-AEM","36.087341","14.690323","1466392776404","6500"
"9H-AEM","36.085712","14.690474","1466392777732","6500"
"9H-AEM","36.083359","14.690723","1466392779341","6500"
"9H-AEM","36.081941","14.690883","1466392780341","6500"
"9H-AEM","36.080684","14.691","1466392781435","6500"
"9H-AEM","36.077774","14.691296","1466392782810","6500"
"9H-AEM","36.077146","14.691409","1466392784029","6500"
"9H-AEM","36.075098","14.691584","1466392785826","6500"
"9H-AEM","36.072693","14.691868","1466392787388","6500"
"9H-AEM","36.071915","14.691982","1466392789013","6500"
"9H-AEM","36.068488","14.692344","1466392790216","6500"
"9H-AEM","36.067976","14.692402","1466392791341","6000"
"9H-AEM","36.066672","14.692578","1466392792544","6000"
"9H-AEM","36.064774","14.692783","1466392794560","6000"
"9H-AEM","36.062063","14.693045","1466392795669","6000"
"9H-AEM","36.060015","14.693279","1466392796841","6000"
"9H-AEM","36.059503","14.693337","1466392797935","6000"
"9H-AEM","36.057967","14.693513","1466392799123","6000"
"9H-AEM","36.056198","14.693688","1466392800513","6000"
"9H-AEM","36.054941","14.693863","1466392801623","6000"
"9H-AEM","36.054291","14.693928","1466392802779","6000"
"9H-AEM","36.050949","14.694328","1466392804435","6000"
"9H-AEM","36.049308","14.694564","1466392805607","6000"
"9H-AEM","36.04866","14.694614","1466392806966","6000"
"9H-AEM","36.046646","14.694901","1466392808623","6000"
"9H-AEM","36.04129","14.695587","1466392811498","5500"
"9H-AEM","36.040741","14.695644","1466392812623","5500"
"9H-AEM","36.039505","14.695816","1466392813748","5500"
"9H-AEM","36.037577","14.696084","1466392814841","5500"
"9H-AEM","36.036942","14.696159","1466392816170","5500"
"9H-AEM","36.034784","14.696435","1466392817623","5500"
"9H-AEM","36.03348","14.696551","1466392818951","5500"
"9H-AEM","36.030408","14.696902","1466392820451","5500"
"9H-AEM","36.0298","14.697018","1466392821795","5500"
"9H-AEM","36.028406","14.697136","1466392822967","5500"
"9H-AEM","36.025334","14.697486","1466392824513","5500"
"9H-AEM","36.023666","14.697647","1466392825638","5500"
"9H-AEM","36.021103","14.69799","1466392827654","5500"
"9H-AEM","36.019867","14.698105","1466392829029","5500"
"9H-AEM","36.019867","14.698105","1466392829029","5500"
"9H-AEM","36.017187","14.698421","1466392830748","5500"
"9H-AEM","36.015884","14.698597","1466392831748","5000"
"9H-AEM","36.014627","14.698714","1466392833420","5000"
"9H-AEM","36.013504","14.698906","1466392834529","5000"
"9H-AEM","36.012222","14.69902","1466392835998","5000"
"9H-AEM","36.009155","14.699421","1466392837138","5000"
"9H-AEM","36.007271","14.699649","1466392838592","5000"
"9H-AEM","36.006759","14.699707","1466392839717","5000"
"9H-AEM","36.005968","14.699824","1466392841092","5000"
"9H-AEM","36.003966","14.700116","1466392842295","5000"
"9H-AEM","35.999268","14.700737","1466392844935","5000"
"9H-AEM","35.998147","14.700876","1466392845982","5000"
"9H-AEM","35.996979","14.701023","1466392847138","5000"
"9H-AEM","35.995743","14.701195","1466392848404","5000"
"9H-AEM","35.994461","14.701366","1466392849654","5000"
"9H-AEM","35.992095","14.701635","1466392851248","5000"
"9H-AEM","35.990326","14.701869","1466392852357","5000"
"9H-AEM","35.98907","14.702045","1466392853467","4500"
"9H-AEM","35.988419","14.70211","1466392854576","4500"
"9H-AEM","35.987183","14.702282","1466392855998","4500"
"9H-AEM","35.98353","14.702687","1466392857279","4500"
"9H-AEM","35.981186","14.702969","1466392860076","4500"
"9H-AEM","35.978083","14.70333","1466392862685","4500"
"9H-AEM","35.976471","14.703484","1466392863842","4500"
"9H-AEM","35.974359","14.703739","1466392865013","4500"
"9H-AEM","35.973267","14.703827","1466392866357","4500"
"9H-AEM","35.971298","14.704056","1466392867638","4500"
"9H-AEM","35.97084","14.704113","1466392868920","4500"
"9H-AEM","35.969006","14.704324","1466392870607","4500"
"9H-AEM","35.966305","14.704616","1466392871888","4500"
"9H-AEM","35.965095","14.704733","1466392873842","4500"
"9H-AEM","35.963419","14.704908","1466392874951","4500"
"9H-AEM","35.961136","14.705143","1466392875998","4500"
"9H-AEM","35.960067","14.705259","1466392877138","4500"
"9H-AEM","35.958755","14.705429","1466392878232","4500"
"9H-AEM","35.957062","14.705601","1466392880060","4500"
"9H-AEM","35.956483","14.705668","1466392881389","4500"
"9H-AEM","35.954224","14.705944","1466392882451","4500"
"9H-AEM","35.951083","14.706311","1466392884060","4500"
"9H-AEM","35.950385","14.706369","1466392885342","4500"
"9H-AEM","35.949097","14.706516","1466392886857","4500"
"9H-AEM","35.948057","14.706661","1466392888232","4500"
"9H-AEM","35.944798","14.70707","1466392889592","4500"
"9H-AEM","35.944798","14.70707","1466392889592","4500"
"9H-AEM","35.943558","14.707203","1466392891045","4500"
"9H-AEM","35.942413","14.707375","1466392892232","4500"
"9H-AEM","35.941269","14.707489","1466392893357","4500"
"9H-AEM","35.940125","14.707661","1466392894357","4500"
"9H-AEM","35.938607","14.70783","1466392895857","4500"
"9H-AEM","35.937024","14.708005","1466392897045","4000"
"9H-AEM","35.935022","14.708297","1466392898654","4000"
"9H-AEM","35.932892","14.708519","1466392899982","4000"
"9H-AEM","35.931747","14.708633","1466392901920","4000"
"9H-AEM","35.929504","14.70892","1466392903717","4000"
"9H-AEM","35.928505","14.709057","1466392905217","4000"
"9H-AEM","35.926317","14.709291","1466392906748","4000"
"9H-AEM","35.924881","14.709492","1466392907810","4000"
"9H-AEM","35.923782","14.709606","1466392908951","4000"
"9H-AEM","35.922127","14.709817","1466392910060","4000"
"9H-AEM","35.921057","14.709934","1466392911514","4000"
"9H-AEM","35.919846","14.710121","1466392912842","4000"
"9H-AEM","35.917565","14.71046","1466392914123","4000"
"9H-AEM","35.9171","14.710518","1466392915279","4000"
"9H-AEM","35.91561","14.710693","1466392916420","4000"
"9H-AEM","35.913528","14.710979","1466392918029","4000"
"9H-AEM","35.912476","14.711151","1466392919217","4000"
"9H-AEM","35.911281","14.711278","1466392922232","4000"
"9H-AEM","35.908768","14.711552","1466392923373","4000"
"9H-AEM","35.906113","14.711687","1466392924545","4000"
"9H-AEM","35.904922","14.711609","1466392926076","4000"
"9H-AEM","35.902771","14.71138","1466392927826","4000"
"9H-AEM","35.90225","14.711278","1466392929264","4000"
"9H-AEM","35.900482","14.710865","1466392930498","4000"
"9H-AEM","35.899363","14.710576","1466392931639","4000"
"9H-AEM","35.898339","14.710226","1466392933123","3500"
"9H-AEM","35.895859","14.709263","1466392934404","3500"
"9H-AEM","35.895264","14.708977","1466392935982","3500"
"9H-AEM","35.892975","14.707718","1466392938139","3500"
"9H-AEM","35.891006","14.706402","1466392939467","3500"
"9H-AEM","35.889727","14.705434","1466392941904","3500"
"9H-AEM","35.886703","14.702797","1466392944576","3500"
"9H-AEM","35.886329","14.702395","1466392945795","3500"
"9H-AEM","35.884979","14.700993","1466392948045","3500"
"9H-AEM","35.883453","14.699249","1466392950342","3500"
"9H-AEM","35.884979","14.700993","1466392948045","3500"
"9H-AEM","35.883453","14.699249","1466392950342","3500"
"9H-AEM","35.881953","14.697545","1466392951545","3500"
"9H-AEM","35.880836","14.696259","1466392953701","3500"
"9H-AEM","35.88002","14.695358","1466392954795","3500"
"9H-AEM","35.878973","14.694155","1466392956561","3500"
"9H-AEM","35.87753","14.692519","1466392957686","3500"
"9H-AEM","35.876832","14.691701","1466392958811","3500"
"9H-AEM","35.876134","14.690941","1466392960357","3500"
"9H-AEM","35.874598","14.689188","1466392961764","3500"
"9H-AEM","35.874039","14.688545","1466392963404","3500"
"9H-AEM","35.873341","14.687727","1466392964482","3500"
"9H-AEM","35.871525","14.685682","1466392965576","3500"
"9H-AEM","35.870827","14.684922","1466392966654","3500"
"9H-AEM","35.870224","14.6842","1466392967732","3500"
"9H-AEM","35.86943","14.683344","1466392969326","3500"
"9H-AEM","35.86853","14.682369","1466392971107","3500"
"9H-AEM","35.867844","14.681568","1466392972170","3500"
"9H-AEM","35.866544","14.68013","1466392973576","3500"
"9H-AEM","35.865892","14.679371","1466392975123","3500"
"9H-AEM","35.865473","14.678962","1466392976311","3500"
"9H-AEM","35.863565","14.676858","1466392977529","3500"
"9H-AEM","35.863146","14.67639","1466392978967","3500"
"9H-AEM","35.860539","14.673585","1466392982076","3500"
"9H-AEM","35.859841","14.672884","1466392983311","3000"
"9H-AEM","35.858491","14.671423","1466392985654","3000"
"9H-AEM","35.858072","14.671014","1466392986748","3000"
"9H-AEM","35.856537","14.669323","1466392988529","3000"
"9H-AEM","35.854385","14.667091","1466392991264","3000"
"9H-AEM","35.85337","14.666047","1466392992326","3000"
"9H-AEM","35.853058","14.665718","1466392993998","3000"
"9H-AEM","35.852097","14.664745","1466392995248","3000"
"9H-AEM","35.851368","14.664001","1466392996795","3000"
"9H-AEM","35.850128","14.662685","1466392998623","3000"
"9H-AEM","35.848938","14.661484","1466393000045","3000"
"9H-AEM","35.847318","14.659852","1466393001951","3000"
"9H-AEM","35.846512","14.658966","1466393003014","3000"
"9H-AEM","35.8461","14.658566","1466393004326","3000"
"9H-AEM","35.84523","14.65765","1466393005920","3000"
"9H-AEM","35.844897","14.65734","1466393007045","3000"
"9H-AEM","35.843307","14.655704","1466393008733","3000"
"9H-AEM","35.842616","14.655002","1466393009670","3000"
"9H-AEM","35.843307","14.655704","1466393008733","3000"
"9H-AEM","35.841359","14.653658","1466393012233","3000"
"9H-AEM","35.840057","14.652328","1466393013670","3000"
"9H-AEM","35.839096","14.651299","1466393015123","3000"
"9H-AEM","35.838147","14.650269","1466393016780","3000"
"9H-AEM","35.837821","14.649918","1466393017951","3000"
"9H-AEM","35.836611","14.648574","1466393019561","3000"
"9H-AEM","35.836006","14.647931","1466393020608","3000"
"9H-AEM","35.835447","14.647288","1466393021670","3000"
"9H-AEM","35.834885","14.646664","1466393023201","3000"
"9H-AEM","35.834335","14.646034","1466393024358","3000"
"9H-AEM","35.83312","14.6446","1466393025998","3000"
"9H-AEM","35.83223","14.643631","1466393027123","3000"
"9H-AEM","35.831397","14.642672","1466393028373","3000"
"9H-AEM","35.830373","14.641444","1466393029670","2500"
"9H-AEM","35.830001","14.641094","1466393031123","2500"
"9H-AEM","35.829442","14.640393","1466393032967","2500"
"9H-AEM","35.828476","14.639339","1466393034373","2500"
"9H-AEM","35.826782","14.637394","1466393036092","2500"
"9H-AEM","35.826183","14.636653","1466393037186","2500"
"9H-AEM","35.825089","14.635448","1466393039827","2500"
"9H-AEM","35.82486","14.63522","1466393041217","2500"
"9H-AEM","35.823303","14.633446","1466393043092","2500"
"9H-AEM","35.822754","14.632816","1466393044311","2500"
"9H-AEM","35.821714","14.631568","1466393046311","2500"
"9H-AEM","35.82083","14.630633","1466393047374","2500"
"9H-AEM","35.820328","14.63007","1466393048499","2500"
"9H-AEM","35.819229","14.628811","1466393049967","2500"
"9H-AEM","35.81868","14.628239","1466393051030","2500"
"9H-AEM","35.817902","14.62738","1466393052202","2500"
"9H-AEM","35.816873","14.626192","1466393053921","2500"
"9H-AEM","35.816454","14.625725","1466393055030","2500"
"9H-AEM","35.815802","14.625023","1466393056139","2500"
"9H-AEM","35.815243","14.624381","1466393057249","2500"
"9H-AEM","35.81456","14.623604","1466393058389","2500"
"9H-AEM","35.813987","14.62292","1466393059827","2500"
"9H-AEM","35.813416","14.622288","1466393060952","2500"
"9H-AEM","35.812916","14.621751","1466393062374","2500"
"9H-AEM","35.811951","14.620628","1466393063530","2500"
"9H-AEM","35.811401","14.619999","1466393064686","2500"
"9H-AEM","35.811147","14.619706","1466393065858","2500"
"9H-AEM","35.810123","14.618537","1466393067061","2500"
"9H-AEM","35.809845","14.618225","1466393068280","2500"
"9H-AEM","35.81456","14.623604","1466393058389","2500"
"9H-AEM","35.813987","14.62292","1466393059827","2500"
"9H-AEM","35.813416","14.622288","1466393060952","2500"
"9H-AEM","35.812916","14.621751","1466393062374","2500"
"9H-AEM","35.811951","14.620628","1466393063530","2500"
"9H-AEM","35.811401","14.619999","1466393064686","2500"
"9H-AEM","35.811147","14.619706","1466393065858","2500"
"9H-AEM","35.810123","14.618537","1466393067061","2500"
"9H-AEM","35.809845","14.618225","1466393068280","2500"
"9H-AEM","35.808609","14.616852","1466393070452","2500"
"9H-AEM","35.808121","14.616316","1466393071467","2500"
"9H-AEM","35.807516","14.615615","1466393072983","2500"
"9H-AEM","35.80632","14.614277","1466393074155","2500"
"9H-AEM","35.806","14.613934","1466393075217","2500"
"9H-AEM","35.804723","14.612518","1466393077514","2500"
"9H-AEM","35.804211","14.611992","1466393078686","2500"
"9H-AEM","35.803233","14.610823","1466393080467","2500"
"9H-AEM","35.802907","14.610531","1466393081936","2500"
"9H-AEM","35.802209","14.609713","1466393082967","2000"
"9H-AEM","35.801468","14.608898","1466393084358","2000"
"9H-AEM","35.800719","14.608018","1466393085811","2000"
"9H-AEM","35.799928","14.607141","1466393086858","2000"
"9H-AEM","35.799454","14.606667","1466393087921","2000"
"9H-AEM","35.79895","14.606094","1466393089327","2000"
"9H-AEM","35.79808","14.605122","1466393090780","2000"
"9H-AEM","35.797321","14.604278","1466393092030","2000"
"9H-AEM","35.797321","14.604278","1466393093999","2000"
"9H-AEM","35.795738","14.602466","1466393095327","2000"
"9H-AEM","35.79213","14.598312","1466393103280","2000"
"9H-AEM","35.791626","14.59774","1466393104577","2000"
"9H-AEM","35.788879","14.594421","1466393111077","2000"
"9H-AEM","35.788467","14.593849","1466393112124","2000"
"9H-AEM","35.786986","14.591538","1466393114514","2000"
"9H-AEM","35.785858","14.589214","1466393118639","2000"
"9H-AEM","35.784286","14.576052","1466393136733","1500"
"9H-AEM","35.784485","14.574108","1466393141124","1500"
"9H-AEM","35.789454","14.561443","1466393163296","1500"
"9H-AEM","35.790524","14.56004","1466393166843","1500"
"9H-AEM","35.791641","14.558696","1466393168061","1500"
"9H-AEM","35.791992","14.558315","1466393169749","1500"
"9H-AEM","35.795179","14.554723","1466393178030","1500"
"9H-AEM","35.798159","14.551158","1466393185233","1000"
"9H-AEM","35.789454","14.561443","1466393163296","1500"
"9H-AEM","35.790524","14.56004","1466393166843","1500"
"9H-AEM","35.791641","14.558696","1466393168061","1500"
"9H-AEM","35.791992","14.558315","1466393169749","1500"
"9H-AEM","35.795179","14.554723","1466393178030","1500"
"9H-AEM","35.798159","14.551158","1466393185233","1000"
"9H-AEM","35.800114","14.548762","1466393191593","1000"
"9H-AEM","35.800905","14.547885","1466393193358","1000"
"9H-AEM","35.802063","14.546471","1466393195358","1000"
"9H-AEM","35.808472","14.538803","1466393212108","1000"
"9H-AEM","35.855139","14.480565","1466397236289","500"
"9H-AEM","35.855667","14.479809","1466397238757","500"
"9H-AEM","35.857373","14.477818","1466397241210","500"
"9H-AEM","35.857373","14.477818","1466397242304","500"
"9H-AEM","35.86417","14.468351","1466397257726","1500"
"9H-AEM","35.866196","14.464931","1466397262820","1500"
"9H-AEM","35.868164","14.46167","1466397268586","1500"
"9H-AEM","35.868164","14.46167","1466397268586","1500"
"9H-AEM","35.868896","14.460526","1466397271195","2000"
"9H-AEM","35.870224","14.458008","1466397274679","2000"
"9H-AEM","35.872317","14.454677","1466397279820","2000"
"9H-AEM","35.873291","14.45303","1466397281429","2000"
"9H-AEM","35.873932","14.452","1466397284195","2500"
"9H-AEM","35.874161","14.451485","1466397285601","2500"
"9H-AEM","35.875717","14.449196","1466397288367","2500"
"9H-AEM","35.877018","14.446846","1466397290476","2500"
"9H-AEM","35.878143","14.445248","1466397294554","2500"
"9H-AEM","35.878555","14.44416","1466397295648","2500"
"9H-AEM","35.879579","14.442522","1466397296945","2500"
"9H-AEM","35.879858","14.442171","1466397298867","2500"
"9H-AEM","35.881208","14.439717","1466397300773","2500"
"9H-AEM","35.88172","14.439015","1466397302289","2500"
"9H-AEM","35.88172","14.439015","1466397303726","2500"
"9H-AEM","35.883489","14.436094","1466397304898","2500"
"9H-AEM","35.884689","14.433918","1466397307195","2500"
"9H-AEM","35.885376","14.432888","1466397308804","3000"
"9H-AEM","35.88588","14.432144","1466397309867","3000"
"9H-AEM","35.886108","14.431801","1466397310976","3000"
"9H-AEM","35.886749","14.430714","1466397312054","3000"
"9H-AEM","35.887353","14.429724","1466397313961","3000"
"9H-AEM","35.889175","14.426708","1466397316601","3000"
"9H-AEM","35.889681","14.425925","1466397317711","3000"
"9H-AEM","35.890518","14.424581","1466397318867","3000"
"9H-AEM","35.891403","14.423062","1466397320851","3000"
"9H-AEM","35.892706","14.420958","1466397322351","3000"
"9H-AEM","35.893125","14.420257","1466397323773","3000"
"9H-AEM","35.89536","14.416751","1466397328476","3000"
"9H-AEM","35.896317","14.414921","1466397329461","3500"
"9H-AEM","35.896912","14.413891","1466397330586","3500"
"9H-AEM","35.897874","14.412602","1466397332820","3500"
"9H-AEM","35.898743","14.411201","1466397334179","3500"
"9H-AEM","35.900341","14.408978","1466397335773","3500"
"9H-AEM","35.900711","14.408512","1466397336945","3500"
"9H-AEM","35.901831","14.407108","1466397338945","3500"
"9H-AEM","35.90332","14.405414","1466397340054","3500"
"9H-AEM","35.903879","14.404888","1466397341133","3500"
"9H-AEM","35.905694","14.403018","1466397342539","3500"
"9H-AEM","35.907044","14.401732","1466397343679","4000"
"9H-AEM","35.907882","14.401031","1466397344898","4000"
"9H-AEM","35.910278","14.398727","1466397347664","4000"
"9H-AEM","35.910278","14.398727","1466397348945","4000"
"9H-AEM","35.912018","14.397182","1466397350414","4000"
"9H-AEM","35.913757","14.395752","1466397351554","4000"
"9H-AEM","35.914865","14.394836","1466397353367","4000"
"9H-AEM","35.915796","14.393492","1466397354554","4000"
"9H-AEM","35.91817","14.391622","1466397356711","4000"
"9H-AEM","35.920312","14.389577","1466397358289","4500"
"9H-AEM","35.920312","14.389577","1466397359523","4500"
"9H-AEM","35.922546","14.38759","1466397361304","4500"
"9H-AEM","35.923431","14.386772","1466397362523","4500"
"9H-AEM","35.923803","14.386363","1466397364258","4500"
"9H-AEM","35.927216","14.383221","1466397366086","4500"
"9H-AEM","35.928552","14.381805","1466397367601","4500"
"9H-AEM","35.929483","14.38087","1466397369148","4500"
"9H-AEM","35.931656","14.378929","1466397370289","4500"
"9H-AEM","35.932136","14.378415","1466397371617","4500"
"9H-AEM","35.933212","14.377384","1466397372711","4500"
"9H-AEM","35.935022","14.37561","1466397373929","4500"
"9H-AEM","35.937149","14.373608","1466397376414","5000"
"9H-AEM","35.937836","14.372978","1466397377492","5000"
"9H-AEM","35.940097","14.370818","1466397379898","5000"
"9H-AEM","35.943728","14.367312","1466397384289","5000"
"9H-AEM","35.948755","14.362754","1466397386289","5000"
"9H-AEM","35.95085","14.360592","1466397388773","5000"
"9H-AEM","35.951828","14.359598","1466397389961","5500"
"9H-AEM","35.95085","14.360592","1466397388773","5000"
"9H-AEM","35.951828","14.359598","1466397389961","5500"
"9H-AEM","35.953308","14.358444","1466397391148","5500"
"9H-AEM","35.956787","14.355068","1466397394461","5500"
"9H-AEM","35.956787","14.355068","1466397395727","5500"
"9H-AEM","35.9603","14.351768","1466397398133","5500"
"9H-AEM","35.962189","14.350204","1466397399602","5500"
"9H-AEM","35.963608","14.348717","1466397401086","6000"
"9H-AEM","35.965805","14.346657","1466397402180","6000"
"9H-AEM","35.966858","14.345684","1466397403883","6000"
"9H-AEM","35.968048","14.344597","1466397405133","6000"
"9H-AEM","35.970291","14.34248","1466397406305","6000"
"9H-AEM","35.971436","14.34145","1466397407914","6500"
"9H-AEM","35.973679","14.339333","1466397409883","6500"
"9H-AEM","35.975383","14.337684","1466397411024","6500"
"9H-AEM","35.976654","14.336529","1466397412149","6500"
"9H-AEM","35.977753","14.335499","1466397413242","6500"
"9H-AEM","35.978316","14.335054","1466397414977","6500"
"9H-AEM","35.982697","14.330864","1466397417789","6500"
"9H-AEM","35.984436","14.329262","1466397419133","7000"
"9H-AEM","35.985626","14.328175","1466397420242","7000"
"9H-AEM","35.988831","14.325199","1466397424196","7000"
"9H-AEM","35.991852","14.322281","1466397425446","7000"
"9H-AEM","35.994186","14.320164","1466397427852","7000"
"9H-AEM","36.001923","14.312897","1466397434117","7500"
"9H-AEM","36.00243","14.312381","1466397435289","8000"
"9H-AEM","36.010623","14.304667","1466397441446","8000"
"9H-AEM","36.013696","14.301803","1466397443821","8000"
"9H-AEM","36.016535","14.299174","1466397447227","8500"
"9H-AEM","36.018539","14.297218","1466397448289","8500"
"9H-AEM","36.013696","14.301803","1466397443821","8000"
"9H-AEM","36.016535","14.299174","1466397447227","8500"
"9H-AEM","36.018539","14.297218","1466397448289","8500"
"9H-AEM","36.022247","14.293842","1466397451102","8500"
"9H-AEM","36.024775","14.291284","1466397453758","8500"
"9H-AEM","36.025939","14.290233","1466397455180","8500"
"9H-AEM","36.03213","14.284506","1466397459805","9000"
"9H-AEM","36.039688","14.277477","1466397466461","9000"
"9H-AEM","36.042139","14.275331","1466397467508","9500"
"9H-AEM","36.046463","14.271355","1466397470477","9500"
"9H-AEM","36.047379","14.270325","1466397472211","9500"
"9H-AEM","36.047958","14.269779","1466397473368","9500"
"9H-AEM","36.05131","14.266682","1466397474524","9500"
"9H-AEM","36.052008","14.265981","1466397475649","10000"
"9H-AEM","36.056012","14.262241","1466397479696","10000"
"9H-AEM","36.061226","14.257332","1466397482633","10000"
"9H-AEM","36.063904","14.254875","1466397484680","10500"
"9H-AEM","36.066393","14.252423","1466397487196","10500"
"9H-AEM","36.067566","14.251385","1466397488289","10500"
"9H-AEM","36.073143","14.246112","1466397492274","10500"
"9H-AEM","36.073888","14.245411","1466397493899","11000"
"9H-AEM","36.080358","14.239333","1466397500368","11000"
"9H-AEM","36.087109","14.232963","1466397504040","11500"
"9H-AEM","36.061226","14.257332","1466397482633","10000"
"9H-AEM","36.063904","14.254875","1466397484680","10500"
"9H-AEM","36.066393","14.252423","1466397487196","10500"
"9H-AEM","36.067566","14.251385","1466397488289","10500"
"9H-AEM","36.073143","14.246112","1466397492274","10500"
"9H-AEM","36.073888","14.245411","1466397493899","11000"
"9H-AEM","36.080358","14.239333","1466397500368","11000"
"9H-AEM","36.087109","14.232963","1466397504040","11500"
"9H-AEM","36.126434","14.195938","1466397535258","11500"
"9H-AEM","36.135498","14.187412","1466397541555","13000"
"9H-AEM","36.189789","14.136257","1466397582993","13500"
"9H-AEM","36.191246","14.134905","1466397584196","15500"
"9H-AEM","36.193899","14.132392","1466397586180","15500"
"9H-AEM","36.196553","14.129879","1466397587696","15500"
"9H-AEM","36.197754","14.128761","1466397589430","15500"
"9H-AEM","36.203256","14.123568","1466397594071","15500"
"9H-AEM","36.20726","14.119711","1466397595962","15500"
"9H-AEM","36.20726","14.119711","1466397597165","16000"
"9H-AEM","36.240189","14.08865","1466397621352","17000"
"9H-AEM","36.246876","14.082369","1466397626665","17000"
"9H-AEM","36.250414","14.079038","1466397628368","17000"
"9H-AEM","36.189789","14.136257","1466397582993","13500"
"9H-AEM","36.191246","14.134905","1466397584196","15500"
"9H-AEM","36.193899","14.132392","1466397586180","15500"
"9H-AEM","36.196553","14.129879","1466397587696","15500"
"9H-AEM","36.197754","14.128761","1466397589430","15500"
"9H-AEM","36.203256","14.123568","1466397594071","15500"
"9H-AEM","36.20726","14.119711","1466397595962","15500"
"9H-AEM","36.20726","14.119711","1466397597165","16000"
"9H-AEM","36.240189","14.08865","1466397621352","17000"
"9H-AEM","36.246876","14.082369","1466397626665","17000"
"9H-AEM","36.250414","14.079038","1466397628368","17000"
"9H-AEM","42.189194","8.602295","1466401241535","38000"
"9H-AEM","42.192535","8.599486","1466401245628","38000"
"9H-AEM","42.204724","8.589328","1466401251253","38000"
"9H-AEM","42.209705","8.585113","1466401255488","38000"
"9H-AEM","42.214188","8.581383","1466401258128","38000"
"9H-AEM","42.217529","8.578637","1466401259253","38000"
"9H-AEM","42.219388","8.577065","1466401260378","38000"
"9H-AEM","42.221018","8.575659","1466401261753","38000"
"9H-AEM","42.223718","8.573424","1466401263410","38000"
"9H-AEM","42.236333","8.562885","1466401270566","38000"
"9H-AEM","42.239685","8.560074","1466401272894","38000"
"9H-AEM","42.241314","8.558733","1466401274535","38000"
"9H-AEM","42.249647","8.551771","1466401278988","38000"
"9H-AEM","42.192535","8.599486","1466401245628","38000"
"9H-AEM","42.204724","8.589328","1466401251253","38000"
"9H-AEM","42.209705","8.585113","1466401255488","38000"
"9H-AEM","42.214188","8.581383","1466401258128","38000"
"9H-AEM","42.217529","8.578637","1466401259253","38000"
"9H-AEM","42.219388","8.577065","1466401260378","38000"
"9H-AEM","42.221018","8.575659","1466401261753","38000"
"9H-AEM","42.223718","8.573424","1466401263410","38000"
"9H-AEM","42.236333","8.562885","1466401270566","38000"
"9H-AEM","42.239685","8.560074","1466401272894","38000"
"9H-AEM","42.241314","8.558733","1466401274535","38000"
